,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Total_Interaction,User Type,User ID,Country ID,Classified Sentiment,Platform ID
717,Participating in a debate club to enhance critical thinking and communication skills Intellectual engagement in progress,Neutral,2023-10-15 20:45:00,DebateClubParticipationHighSchool,Twitter,#DebateSkills #HighSchoolIntellect,22,43,Canada,2023,10,15,20,65,Influencer,User_718,CA,Neutral,X
718,Celebrating a friends birthday with a surprise party Joyful moments and laughter all around,Happy,2023-10-16 15:45:00,BirthdaySurpriseHighSchool,Instagram,#SurpriseParty #HighSchoolCelebration,27,52,UK,2023,10,16,15,79,Influencer,User_719,UK,Positive,IG
719,Successfully completing a challenging coding project Excitement for overcoming coding hurdles,Happy,2023-10-17 12:30:00,CodingSuccessHighSchool,Twitter,#CodingTriumph #HighSchoolTech,24,48,USA,2023,10,17,12,72,Influencer,User_720,US,Positive,X
720,Attending a school talent show to support classmates Applauding the diverse talents on display,Happy,2023-10-18 16:45:00,TalentShowSupportHighSchool,Facebook,#TalentShow #HighSchoolEntertainment,19,38,Canada,2023,10,18,16,57,Influencer,User_721,CA,Positive,FB
721,Exploring a new hiking trail with friends over the weekend Nature laughter and good vibes,Happy,2023-10-19 18:20:00,WeekendHikeHighSchool,Instagram,#NatureAdventures #HighSchoolFriends,21,42,UK,2023,10,19,18,63,Influencer,User_722,UK,Positive,IG
722,Winning a friendly sports competition against rival schools Victory celebrations in full swing,Happy,2023-10-20 14:15:00,SportsVictoryHighSchool,Twitter,#SportsTriumph #HighSchoolAthletics,26,50,USA,2023,10,20,14,76,Influencer,User_723,US,Positive,X
723,Receiving a heartfelt letter from a pen pal in another country Connecting across the globe,Happy,2023-10-21 17:30:00,PenPalConnectionHighSchool,Facebook,#GlobalFriendship #HighSchoolCorrespondence,23,45,Canada,2023,10,21,17,68,Influencer,User_724,CA,Positive,FB
724,Creating a beautiful mural with fellow art enthusiasts The power of collaboration and creativity,Happy,2023-10-22 20:45:00,MuralCreationHighSchool,Instagram,#ArtCollaboration #HighSchoolCreativity,22,43,UK,2023,10,22,20,65,Influencer,User_725,UK,Positive,IG
725,Participating in a schoolwide art exhibition Witnessing creativity and spreading positive vibes,Happy,2015-11-10 16:45:00,ArtExhibitionJoyHighSchool,Instagram,#ArtisticExpression #HighSchoolCreativity,23,44,USA,2015,11,10,16,67,Influencer,User_726,US,Positive,IG
726,Achieving a personal best in a track and field competition The thrill of victory and selfimprovement,Happy,2016-09-14 12:30:00,TrackFieldSuccessHighSchool,Twitter,#AthleticAchievement #HighSchoolSports,26,51,Canada,2016,9,14,12,77,Influencer,User_727,CA,Positive,X
727,Collaborating on a science project that received recognition at a regional fair Science triumphs and smiles,Happy,2017-08-18 18:20:00,ScienceProjectSuccessHighSchool,Facebook,#ScienceFairWinner #HighSchoolScience,20,39,UK,2017,8,18,18,59,Influencer,User_728,UK,Positive,FB
728,Attending a surprise birthday party organized by friends Surrounded by love laughter and good company,Happy,2018-06-22 14:15:00,BirthdayPartyJoyHighSchool,Instagram,#SurpriseCelebration #HighSchoolFriendship,25,48,USA,2018,6,22,14,73,Influencer,User_729,US,Positive,IG
729,Successfully fundraising for a school charity initiative The joy of giving back to the community,Happy,2019-04-05 17:30:00,CharityFundraisingTriumphHighSchool,Twitter,#CommunityGiving #HighSchoolPhilanthropy,22,42,Canada,2019,4,5,17,64,Influencer,User_730,CA,Positive,X
730,Participating in a multicultural festival celebrating diversity with music dance and delicious food,Happy,2020-02-29 20:45:00,MulticulturalFestivalJoyHighSchool,Facebook,#CulturalCelebration #HighSchoolUnity,21,43,UK,2020,2,29,20,64,Influencer,User_731,UK,Positive,FB
731,Organizing a virtual talent show during challenging times bringing smiles to classmates faces,Happy,2020-11-15 15:15:00,VirtualTalentShowSuccessHighSchool,Instagram,#VirtualEntertainment #HighSchoolPositivity,24,47,USA,2020,11,15,15,71,Influencer,User_732,US,Positive,IG
